onset	duration	staging
16320	0	5
16350	0	5
16380	0	4
16410	0	4
16440	0	4
16470	0	4
16500	0	4
16530	0	4
16560	0	4
16590	0	4
16620	0	4
16650	0	4
16680	0	4
16710	0	4
16740	0	4
16770	0	5
16800	0	5
16830	0	5
16860	0	5
16890	0	5
16920	0	5
16950	0	4
16980	0	3
17010	0	4
17040	0	1
17070	0	4
17100	0	3
17130	0	4
17160	0	3
17190	0	4
17220	0	4
17250	0	4
17280	0	4
17310	0	4
17340	0	4
17370	0	4
17400	0	4
17430	0	4
17460	0	4
17490	0	4
17520	0	4
17550	0	4
17580	0	4
17610	0	4
17640	0	4
17670	0	4
17700	0	3
17730	0	4
17760	0	4
17790	0	4
17820	0	4
17850	0	4
17880	0	4
17910	0	4
17940	0	4
17970	0	4
18000	0	3
18030	0	3
18060	0	4
18090	0	4
18120	0	2
18150	0	2
18180	0	2
18210	0	1
18240	0	2
18270	0	2
18300	0	2
18330	0	2
18360	0	2
18390	0	2
18420	0	2
18450	0	2
18480	0	2
18510	0	2
18540	0	2
18570	0	2
18600	0	2
18630	0	2
18660	0	2
18690	0	2
18720	0	2
18750	0	2
18780	0	2
18810	0	2
18840	0	2
18870	0	2
18900	0	2
18930	0	2
18960	0	2
18990	0	2
19020	0	2
19050	0	2
19080	0	2
19110	0	2
19140	0	2
19170	0	2
19200	0	2
19230	0	2
19260	0	2
19290	0	2
19320	0	2
19350	0	2
19380	0	2
19410	0	2
19440	0	2
19470	0	2
19500	0	2
19530	0	2
19560	0	2
19590	0	2
19620	0	2
19650	0	2
19680	0	2
19710	0	2
19740	0	2
19770	0	2
19800	0	2
19830	0	2
19860	0	2
19890	0	2
19920	0	2
19950	0	2
19980	0	2
20010	0	2
20040	0	2
20070	0	2
20100	0	2
20130	0	2
20160	0	2
20190	0	2
20220	0	2
20250	0	1
20280	0	1
20310	0	3
20340	0	1
20370	0	3
20400	0	4
20430	0	4
20460	0	4
20490	0	4
20520	0	2
20550	0	2
20580	0	2
20610	0	2
20640	0	2
20670	0	2
20700	0	2
20730	0	1
20760	0	1
20790	0	3
20820	0	3
20850	0	4
20880	0	4
20910	0	4
20940	0	1
20970	0	1
21000	0	1
21030	0	1
21060	0	1
21090	0	4
21120	0	4
21150	0	4
21180	0	4
21210	0	4
21240	0	4
21270	0	4
21300	0	4
21330	0	4
21360	0	4
21390	0	4
21420	0	4
21450	0	4
21480	0	3
21510	0	4
21540	0	4
21570	0	4
21600	0	4
21630	0	4
21660	0	1
21690	0	3
21720	0	3
21750	0	4
21780	0	4
21810	0	4
21840	0	4
21870	0	4
21900	0	4
21930	0	4
21960	0	4
21990	0	4
22020	0	4
22050	0	4
22080	0	4
22110	0	4
22140	0	4
22170	0	4
22200	0	4
22230	0	4
22260	0	4
22290	0	4
22320	0	4
22350	0	4
22380	0	4
22410	0	4
22440	0	4
22470	0	4
22500	0	4
22530	0	4
22560	0	3
22590	0	4
22620	0	4
22650	0	4
22680	0	4
22710	0	3
22740	0	4
22770	0	4
22800	0	4
22830	0	4
22860	0	4
22890	0	4
22920	0	4
22950	0	4
22980	0	4
23010	0	4
23040	0	4
23070	0	4
23100	0	4
23130	0	4
23160	0	4
23190	0	4
23220	0	4
23250	0	4
23280	0	5
23310	0	5
23340	0	5
23370	0	5
23400	0	5
23430	0	5
23460	0	5
23490	0	5
23520	0	5
23550	0	5
23580	0	5
23610	0	5
23640	0	5
23670	0	5
23700	0	5
23730	0	5
23760	0	5
23790	0	5
23820	0	5
23850	0	5
23880	0	4
23910	0	1
23940	0	1
23970	0	4
24000	0	4
24030	0	4
24060	0	4
24090	0	1
24120	0	3
24150	0	4
24180	0	4
24210	0	4
24240	0	4
24270	0	2
24300	0	2
24330	0	2
24360	0	2
24390	0	2
24420	0	2
24450	0	2
24480	0	1
24510	0	1
24540	0	1
24570	0	1
24600	0	1
24630	0	1
24660	0	1
24690	0	4
24720	0	3
24750	0	1
24780	0	3
24810	0	2
24840	0	2
24870	0	2
24900	0	2
24930	0	2
24960	0	1
24990	0	4
25020	0	4
25050	0	4
25080	0	3
25110	0	1
25140	0	3
25170	0	1
25200	0	3
25230	0	4
25260	0	3
25290	0	4
25320	0	4
25350	0	4
25380	0	4
25410	0	4
25440	0	3
25470	0	1
25500	0	1
25530	0	1
25560	0	1
25590	0	3
25620	0	1
25650	0	3
25680	0	3
25710	0	1
25740	0	3
25770	0	4
25800	0	4
25830	0	4
25860	0	1
25890	0	1
25920	0	1
25950	0	1
25980	0	1
26010	0	1
26040	0	1
26070	0	1
26100	0	1
26130	0	1
26160	0	1
26190	0	1
26220	0	1
26250	0	1
26280	0	1
26310	0	1
26340	0	1
26370	0	1
26400	0	1
26430	0	1
26460	0	1
26490	0	1
26520	0	3
26550	0	3
26580	0	3
26610	0	3
26640	0	4
26670	0	4
26700	0	4
26730	0	4
26760	0	4
26790	0	4
26820	0	4
26850	0	1
26880	0	3
26910	0	4
26940	0	4
26970	0	1
27000	0	1
27030	0	3
27060	0	4
27090	0	4
27120	0	4
27150	0	4
27180	0	4
27210	0	4
27240	0	3
27270	0	4
27300	0	4
27330	0	4
27360	0	4
27390	0	4
27420	0	4
27450	0	4
27480	0	4
27510	0	1
27540	0	3
27570	0	4
27600	0	4
27630	0	4
27660	0	3
27690	0	4
27720	0	4
27750	0	4
27780	0	4
27810	0	4
27840	0	4
27870	0	4
27900	0	1
27930	0	3
27960	0	4
27990	0	4
28020	0	4
28050	0	4
28080	0	4
28110	0	4
28140	0	4
28170	0	4
28200	0	4
28230	0	4
28260	0	4
28290	0	4
28320	0	1
28350	0	1
28380	0	4
28410	0	4
28440	0	4
28470	0	4
28500	0	4
28530	0	4
28560	0	4
28590	0	4
28620	0	4
28650	0	4
28680	0	4
28710	0	4
28740	0	4
28770	0	4
28800	0	3
28830	0	3
28860	0	4
28890	0	1
