onset	duration	trial_type
1327.65	0	Artifact
1338.555	0	Artifact
1353.195	0	Artifact
1361.52	0	Obs
1371.51	0	Obs
1371.9	0	Artifact
1383.105	0	Artifact
1389.195	0	Artifact
1395.36	0	Obs
1398.645	0	Artifact
1403.94	0	Artifact
1406.625	0	Obs
1408.905	0	Obs
1413.45	0	Artifact
1426.65	0	Obs
1427.16	0	Artifact
1437.435	0	Artifact
1442.355	0	Artifact
1445.49	0	Obs
1445.955	0	Artifact
1452.72	0	Obs
1457.085	0	Obs
1467.405	0	Obs
1467.81	0	Artifact
1474.59	0	Artifact
1482.6	0	Obs
1482.975	0	Artifact
1496.43	0	Artifact
1497.27	0	Obs
1502.625	0	Obs
1503.18	0	Artifact
1515.225	0	Artifact
1528.14	0	Artifact
1534.02	0	Artifact
1544.04	0	Obs
1544.37	0	Artifact
1550.52	0	Artifact
1552.065	0	Obs
1563.615	0	Obs
1564.23	0	Artifact
1574.355	0	Artifact
1589.25	0	Obs
1608.015	0	Obs
1608.225	0	Artifact
1611.705	0	Artifact
1616.955	0	Obs
1627.71	0	Artifact
1637.97	0	Artifact
1641.795	0	Artifact
1648.605	0	Artifact
1652.04	0	Artifact
1659.54	0	Artifact
1670.88	0	Artifact
1674.9	0	Obs
1690.77	0	Artifact
1693.98	0	Obs
1703.01	0	Artifact
1707.72	0	Obs
1708.02	0	Artifact
1711.98	0	Artifact
1722.72	0	Artifact
1725.855	0	Obs
1729.065	0	Obs
1732.875	0	Artifact
1739.67	0	Obs
1739.94	0	Artifact
1748.13	0	Artifact
1753.41	0	Artifact
1756.83	0	Obs
1758.595	0	Arousal
1780.125	0	Obs
1780.605	0	Artifact
1788.57	0	Obs
1807.08	0	Artifact
1813.225	0	Arousal
1816.245	0	Obs
1844.1	0	Obs
1844.625	0	Artifact
1849.38	0	Artifact
1850.175	0	Obs
1855.005	0	Obs
1882.185	0	Artifact
1893.915	0	Artifact
1897.74	0	Obs
1911.9	0	Artifact
1911.93	0	Obs
1926.405	0	Obs
1930.74	0	Artifact
1945.59	0	Obs
1946.355	0	Artifact
1952.565	0	Arousal
1992.96	0	Artifact
2003.925	0	Artifact
2006.265	0	Obs
2014.425	0	Artifact
2019.285	0	Arousal
2037.465	0	Artifact
2038.92	0	Obs
2046.825	0	Artifact
2049.525	0	Obs
2059.755	0	Artifact
2064.99	0	Obs
2073.915	0	Obs
2074.395	0	Artifact
2081.895	0	Obs
2087.43	0	Obs
2091.12	0	Arousal
2103.105	0	Arousal
2962.14	0	Arousal
3002.775	0	Artifact
3009.03	0	Artifact
3009.09	0	Obs
3018.75	0	Arousal
3062.67	0	Artifact
3073.875	0	Artifact
3096.93	0	Obs
3097.26	0	Artifact
3102.855	0	Artifact
3109.425	0	Artifact
3114.42	0	Obs
3114.66	0	Artifact
3127.14	0	Artifact
3128.685	0	Obs
3133.965	0	Artifact
3136.59	0	Artifact
3144.87	0	Artifact
3153.84	0	Artifact
3161.4	0	Obs
3165.57	0	Obs
3166.005	0	Artifact
3170.205	0	Artifact
3185.55	0	Artifact
3190.185	0	Obs
3203.1	0	Artifact
3209.46	0	Obs
3231.9	0	Artifact
3234.315	0	Artifact
3240.645	0	Obs
3245.37	0	Artifact
3252.21	0	Obs
3252.78	0	Artifact
3274.815	0	Artifact
3283.32	0	Artifact
3287.445	0	Artifact
3295.53	0	Artifact
3302.055	0	Artifact
3309.06	0	Obs
3313.05	0	Artifact
3322.44	0	Artifact
3325.725	0	Obs
3326.28	0	Artifact
3336.69	0	Artifact
3345.87	0	Obs
3359.1	0	Artifact
3376.245	0	Arousal
3393.87	0	Artifact
3399.615	0	Obs
3416.625	0	Artifact
3424.65	0	Artifact
3426.315	0	Obs
3432.105	0	Artifact
3438.555	0	Obs
3439.185	0	Artifact
3442.41	0	Artifact
3446.115	0	Obs
3455.205	0	Artifact
3459.3	0	Artifact
3464.025	0	Artifact
3468.525	0	Artifact
3472.185	0	Obs
3476.565	0	Artifact
3484.92	0	Artifact
3488.625	0	Artifact
3498.135	0	Obs
3502.995	0	Artifact
3504.78	0	Obs
3509.25	0	Artifact
3514.59	0	Obs
3520.95	0	Artifact
3531.015	0	Artifact
3534.42	0	Artifact
3539.775	0	Obs
3554.415	0	Obs
3554.715	0	Artifact
3563.535	0	Artifact
3566.385	0	Obs
3575.925	0	Artifact
3590.115	0	Obs
3590.385	0	Artifact
3597.36	0	Obs
3598.515	0	Artifact
3614.85	0	Artifact
3617.34	0	Artifact
3620.28	0	Artifact
3623.265	0	Artifact
3625.905	0	Artifact
3629.535	0	Obs
3636.825	0	Artifact
3642.225	0	Artifact
3649.965	0	Obs
3654.66	0	Artifact
3659.19	0	Obs
3672.72	0	Obs
3676.71	0	Arousal
3695.715	0	Artifact
3703.485	0	Artifact
3708.03	0	Artifact
3714.99	0	Artifact
3718.335	0	Artifact
3724.29	0	Artifact
3727.41	0	Artifact
3729.39	0	Obs
3739.065	0	Artifact
3742.545	0	Artifact
3745.575	0	Artifact
3756.57	0	Artifact
3760.08	0	Artifact
3764.175	0	Artifact
3766.215	0	Artifact
3770.55	0	Artifact
3773.955	0	Obs
3797.52	0	Artifact
3804.075	0	Artifact
3812.64	0	Artifact
3822.45	0	Artifact
3825.735	0	Artifact
3829.635	0	Artifact
3832.65	0	Artifact
3834.81	0	Artifact
3851.715	0	Artifact
3852.615	0	Obs
3862.665	0	Obs
3864.87	0	Artifact
3880.32	0	Obs
3892.515	0	Obs
3892.755	0	Artifact
3904.56	0	Obs
3905.475	0	Artifact
3913.125	0	Artifact
3917.46	0	Artifact
3921.675	0	Artifact
3928.05	0	Artifact
3934.425	0	Artifact
3943.545	0	Artifact
3950.82	0	Artifact
3968.265	0	Artifact
3974.46	0	Artifact
3978.585	0	Arousal
3997.08	0	Artifact
4006.92	0	Obs
4017.06	0	Artifact
4026.225	0	Artifact
4031.22	0	Artifact
4038.33	0	Obs
4038.855	0	Artifact
4058.7	0	Obs
4064.85	0	Artifact
4069.29	0	Artifact
4071.825	0	Artifact
4085.07	0	Artifact
4088.76	0	Artifact
4092.045	0	Obs
4092.81	0	Artifact
4114.485	0	Artifact
4127.25	0	Artifact
4131.675	0	Obs
4134.585	0	Artifact
4147.29	0	Obs
4168.335	0	Obs
4184.76	0	Artifact
4186.11	0	Obs
4191.93	0	Obs
4196.685	0	Artifact
4200.48	0	Artifact
4204.77	0	Obs
4210.71	0	Artifact
4219.62	0	Artifact
4238.655	0	Artifact
4279.83	0	Artifact
4283.46	0	Obs
4289.685	0	Obs
4292.61	0	Artifact
4300.365	0	Obs
4307.475	0	Obs
4329.75	0	Artifact
4337.295	0	Artifact
4341.585	0	Obs
4342.185	0	Artifact
4348.515	0	Obs
4349.13	0	Artifact
4374.06	0	Artifact
4376.85	0	Obs
4389.75	0	Obs
4390.215	0	Artifact
4399.44	0	Artifact
4405.32	0	Artifact
4409.16	0	Artifact
4412.97	0	Artifact
4415.985	0	Artifact
4416.585	0	Obs
4419.735	0	Artifact
4424.835	0	Artifact
4433.865	0	Artifact
4447.41	0	Artifact
4451.205	0	Artifact
4460.505	0	Artifact
4462.62	0	Obs
4462.995	0	Artifact
4495.23	0	Artifact
4498.2	0	Artifact
4503.615	0	Artifact
4518.75	0	Obs
4521.555	0	Artifact
4533.24	0	Artifact
4556.235	0	Artifact
4563.84	0	Artifact
4576.665	0	Artifact
4586.625	0	Artifact
4594.11	0	Artifact
4624.14	0	Obs
4634.325	0	Obs
4649.25	0	Artifact
4652.01	0	Artifact
4653.585	0	Obs
4658.49	0	Artifact
4660.32	0	Obs
4688.49	0	Artifact
4691.43	0	Artifact
4701.495	0	Artifact
4707.48	0	Artifact
4716.63	0	Artifact
4730.445	0	Artifact
4734.09	0	Artifact
4751.385	0	Artifact
4752.285	0	Obs
4770.525	0	Artifact
4776.195	0	Artifact
4795.62	0	Obs
4800.6	0	Obs
4809.93	0	Artifact
4823.58	0	Artifact
4875.165	0	Artifact
5034.87	0	Arousal
5044.155	0	Arousal
5058.705	0	Obs
5080.965	0	Artifact
5092.02	0	Artifact
5103.69	0	Artifact
5110.2	0	Artifact
5111.085	0	Artifact
5114.745	0	Artifact
5116.785	0	Obs
5125.365	0	Artifact
5138.4	0	Artifact
5166.6	0	Artifact
5174.415	0	Artifact
5187.81	0	Artifact
5201.295	0	Artifact
5212.065	0	Artifact
5219.91	0	Artifact
5241.0	0	Artifact
5372.685	0	Arousal
5416.71	0	Obs
5431.425	0	Obs
5435.595	0	Arousal
5466.525	0	Arousal
5468.16	0	Artifact
5473.965	0	Obs
5478.99	0	Artifact
5484.15	0	Artifact
5495.475	0	Artifact
5497.11	0	Arousal
5507.43	0	Arousal
5522.34	0	Artifact
5531.22	0	Artifact
5542.56	0	Artifact
5545.035	0	Artifact
5555.28	0	Artifact
5562.75	0	Artifact
5565.615	0	Artifact
5572.53	0	Arousal
5585.265	0	Arousal
5604.285	0	Arousal
5631.165	0	Artifact
5634.21	0	Artifact
5637.435	0	Artifact
5644.29	0	Obs
5647.785	0	Obs
5648.19	0	Artifact
5669.595	0	Obs
5679.645	0	Obs
5694.0	0	Artifact
5704.905	0	Artifact
5712.705	0	Obs
5716.485	0	Artifact
5720.25	0	Artifact
5723.31	0	Artifact
5726.76	0	Artifact
5732.13	0	Artifact
5735.52	0	Obs
5757.63	0	Obs
5768.835	0	Artifact
5771.76	0	Artifact
5784.75	0	Arousal
5805.435	0	Obs
5817.9	0	Obs
5818.245	0	Artifact
5836.11	0	Obs
5839.29	0	Artifact
5844.93	0	Obs
5845.395	0	Artifact
5854.005	0	Obs
5862.45	0	Arousal
5875.245	0	Obs
5885.04	0	Artifact
5889.45	0	Artifact
5893.83	0	Artifact
5898.465	0	Artifact
5902.26	0	Artifact
5906.34	0	Artifact
5909.385	0	Artifact
5915.925	0	Artifact
5919.48	0	Artifact
5924.52	0	Artifact
5927.115	0	Obs
5930.895	0	Artifact
5939.31	0	Arousal
5977.11	0	Artifact
5980.605	0	Artifact
5986.41	0	Obs
6009.45	0	Artifact
6011.01	0	Obs
6019.695	0	Artifact
6023.1	0	Artifact
6030.6	0	Obs
6037.485	0	Artifact
6040.545	0	Artifact
6043.17	0	Artifact
6076.26	0	Arousal
6101.55	0	Arousal
6122.19	0	Arousal
6229.5	0	Arousal
6242.895	0	Arousal
6332.355	0	Arousal
6371.025	0	Arousal
6475.65	0	Arousal
6536.445	0	Arousal
6641.775	0	Arousal
6767.385	0	Arousal
6804.27	0	Arousal
7040.475	0	Arousal
7053.75	0	Arousal
7096.515	0	Artifact
7100.595	0	Obs
7105.305	0	Obs
7109.145	0	Artifact
7134.87	0	Arousal
7148.175	0	Artifact
7152.45	0	Artifact
7221.465	0	Arousal
7280.745	0	Arousal
7309.095	0	Arousal
7325.04	0	Arousal
7372.635	0	Arousal
7445.295	0	Arousal
7654.425	0	Arousal
7692.405	0	Arousal
8140.02	0	Arousal
8187.09	0	Arousal
8365.785	0	Arousal
8425.62	0	Arousal
8552.16	0	Arousal
8567.37	0	Arousal
8995.65	0	Arousal
9063.165	0	Arousal
9084.825	0	Arousal
9162.165	0	Arousal
9177.06	0	Arousal
9194.535	0	Arousal
9256.125	0	Arousal
9291.93	0	Arousal
9309.21	0	Arousal
9348.315	0	Artifact
9368.01	0	Artifact
9371.625	0	Obs
9372.3	0	Artifact
9383.475	0	Artifact
9389.4	0	Obs
9402.855	0	Obs
9403.215	0	Artifact
9415.65	0	Obs
9415.965	0	Artifact
9427.275	0	Artifact
9434.97	0	Arousal
9457.41	0	Artifact
9459.495	0	Artifact
9472.71	0	Artifact
9478.8	0	Artifact
9482.295	0	Artifact
9490.725	0	Artifact
9500.865	0	Artifact
9505.335	0	Artifact
9511.11	0	Artifact
9515.475	0	Artifact
9529.695	0	Artifact
9538.455	0	Arousal
9575.805	0	Artifact
9576.495	0	Obs
9593.22	0	Artifact
9597.09	0	Arousal
9597.42	0	Artifact
9605.955	0	Artifact
9609.93	0	Artifact
9614.85	0	Artifact
9617.565	0	Artifact
9624.84	0	Arousal
9654.135	0	Arousal
9668.835	0	Arousal
9692.925	0	Obs
9696.975	0	Artifact
9705.195	0	Artifact
9707.61	0	Artifact
9714.705	0	Artifact
9720.615	0	Artifact
9724.92	0	Artifact
9729.51	0	Artifact
9747.15	0	Artifact
9757.695	0	Artifact
9761.775	0	Artifact
9768.795	0	Arousal
9798.48	0	Artifact
9802.935	0	Artifact
9806.625	0	Artifact
9811.995	0	Obs
9812.52	0	Artifact
9819.27	0	Artifact
9823.95	0	Artifact
9832.89	0	Artifact
9840.9	0	Artifact
9845.115	0	Artifact
9851.415	0	Artifact
9855.975	0	Artifact
9856.68	0	Obs
9863.73	0	Artifact
9868.965	0	Artifact
9877.695	0	Artifact
9881.82	0	Artifact
9885.69	0	Artifact
9891.675	0	Obs
9893.31	0	Artifact
9896.025	0	Artifact
9914.01	0	Artifact
9921.855	0	Artifact
9928.17	0	Artifact
9932.34	0	Artifact
9937.71	0	Artifact
9942.0	0	Artifact
9946.905	0	Artifact
9949.815	0	Artifact
9956.145	0	Artifact
9959.475	0	Artifact
9963.12	0	Artifact
9965.205	0	Obs
9968.175	0	Artifact
9969.9	0	Artifact
9971.76	0	Artifact
9985.32	0	Artifact
9989.055	0	Artifact
9995.52	0	Artifact
9999.45	0	Artifact
10002.855	0	Artifact
10005.525	0	Artifact
10008.645	0	Artifact
10014.6	0	Artifact
10025.1	0	Artifact
10037.4	0	Artifact
10054.605	0	Artifact
10060.725	0	Artifact
10064.61	0	Artifact
10069.44	0	Artifact
10072.755	0	Artifact
10091.925	0	Obs
10103.805	0	Artifact
10118.805	0	Artifact
10124.91	0	Obs
10129.02	0	Obs
10138.935	0	Artifact
10152.0	0	Artifact
10157.1	0	Artifact
10159.32	0	Artifact
10159.545	0	Obs
10175.28	0	Artifact
10179.33	0	Artifact
10180.98	0	Obs
10190.505	0	Artifact
10198.26	0	Artifact
10206.36	0	Artifact
10210.8	0	Artifact
10214.91	0	Artifact
10215.735	0	Obs
10218.03	0	Artifact
10223.94	0	Obs
10249.86	0	Artifact
10252.71	0	Artifact
10257.3	0	Artifact
10259.4	0	Artifact
10262.895	0	Artifact
10266.285	0	Artifact
10271.775	0	Artifact
10275.87	0	Artifact
10278.6	0	Artifact
10282.83	0	Artifact
10286.25	0	Artifact
10290.015	0	Artifact
10292.205	0	Artifact
10298.91	0	Obs
10307.7	0	Artifact
10318.935	0	Artifact
10324.515	0	Artifact
10333.245	0	Artifact
10339.26	0	Artifact
10342.965	0	Artifact
10346.775	0	Artifact
10349.865	0	Artifact
10354.575	0	Artifact
10358.25	0	Artifact
10361.475	0	Artifact
10365.45	0	Artifact
10370.52	0	Artifact
10383.345	0	Artifact
10385.82	0	Artifact
10399.995	0	Obs
10400.475	0	Artifact
10407.465	0	Artifact
10411.05	0	Artifact
10417.155	0	Artifact
10421.925	0	Artifact
10424.58	0	Artifact
10431.465	0	Artifact
10438.965	0	Artifact
10442.145	0	Artifact
10446.15	0	Obs
10450.71	0	Artifact
10455.21	0	Artifact
10464.69	0	Artifact
10468.485	0	Artifact
10482.54	0	Artifact
10491.9	0	Artifact
10495.395	0	Artifact
10496.715	0	Obs
10499.49	0	Artifact
10504.095	0	Artifact
10514.055	0	Artifact
10517.52	0	Artifact
10520.64	0	Artifact
10522.83	0	Artifact
10538.895	0	Obs
10539.45	0	Artifact
10544.115	0	Artifact
10553.61	0	Artifact
10562.01	0	Artifact
10577.34	0	Artifact
10592.415	0	Artifact
10594.83	0	Artifact
10597.095	0	Artifact
10600.455	0	Artifact
10603.935	0	Artifact
10615.8	0	Artifact
10623.78	0	Artifact
10626.735	0	Artifact
10631.82	0	Artifact
10634.715	0	Artifact
10638.81	0	Artifact
10643.325	0	Artifact
10655.07	0	Artifact
10659.45	0	Artifact
10661.7	0	Obs
10665.3	0	Artifact
10671.945	0	Artifact
10685.745	0	Artifact
10693.32	0	Obs
10693.665	0	Artifact
10697.415	0	Artifact
10699.89	0	Artifact
10704.825	0	Artifact
10712.85	0	Artifact
10722.24	0	Artifact
10728.735	0	Artifact
10739.265	0	Obs
10752.69	0	Artifact
10759.245	0	Obs
10759.83	0	Artifact
10774.035	0	Obs
10774.8	0	Artifact
10780.035	0	Obs
10784.535	0	Obs
10785.03	0	Artifact
10797.18	0	Artifact
10802.475	0	Artifact
10806.81	0	Artifact
10813.8	0	Artifact
10835.25	0	Artifact
10838.61	0	Artifact
10842.06	0	Artifact
10848.33	0	Artifact
10852.635	0	Artifact
10866.18	0	Artifact
10869.03	0	Artifact
10883.055	0	Obs
10898.895	0	Artifact
10906.53	0	Obs
10906.92	0	Artifact
10913.355	0	Artifact
10917.045	0	Artifact
10946.565	0	Artifact
10950.045	0	Obs
10952.31	0	Artifact
10971.36	0	Artifact
10978.02	0	Artifact
10986.51	0	Artifact
10988.91	0	Obs
11000.94	0	Artifact
11003.97	0	Obs
11021.835	0	Artifact
11029.695	0	Artifact
11030.685	0	Obs
11034.33	0	Artifact
11043.09	0	Artifact
11050.32	0	Artifact
11051.355	0	Obs
11061.345	0	Artifact
11068.005	0	Artifact
11071.965	0	Artifact
11080.74	0	Artifact
11084.28	0	Obs
11084.775	0	Artifact
11091.285	0	Artifact
11093.34	0	Obs
11093.985	0	Artifact
11106.42	0	Artifact
11113.095	0	Artifact
11122.875	0	Artifact
11124.105	0	Obs
11130.315	0	Obs
11142.525	0	Obs
11143.26	0	Artifact
11145.105	0	Artifact
11168.025	0	Obs
11197.335	0	Artifact
11211.315	0	Artifact
11213.355	0	Obs
11222.865	0	Obs
11223.51	0	Artifact
11236.32	0	Obs
11236.815	0	Artifact
11244.765	0	Artifact
11260.245	0	Artifact
11268.795	0	Artifact
11276.445	0	Artifact
11287.14	0	Obs
11302.32	0	Artifact
11334.57	0	Obs
11362.305	0	Arousal
11388.435	0	Obs
11395.935	0	Artifact
11409.36	0	Artifact
11426.445	0	Artifact
11431.935	0	Artifact
11437.425	0	Artifact
11442.24	0	Artifact
11449.35	0	Obs
11451.99	0	Artifact
11478.495	0	Obs
11482.89	0	Artifact
11495.595	0	Artifact
11501.64	0	Artifact
11504.37	0	Artifact
11507.88	0	Artifact
11512.425	0	Artifact
11518.86	0	Obs
11526.3	0	Artifact
11529.765	0	Artifact
11533.425	0	Obs
11536.92	0	Obs
11541.48	0	Artifact
11561.505	0	Artifact
11567.955	0	Obs
11585.325	0	Artifact
11603.565	0	Artifact
11607.255	0	Obs
11618.475	0	Artifact
11622.54	0	Artifact
11626.86	0	Artifact
11645.28	0	Artifact
11651.4	0	Artifact
11661.3	0	Artifact
11663.37	0	Artifact
11668.185	0	Obs
11675.745	0	Obs
11676.75	0	Artifact
11697.375	0	Artifact
11706.225	0	Artifact
11714.64	0	Artifact
11715.78	0	Obs
11721.0	0	Artifact
11735.025	0	Artifact
11737.2	0	Obs
11737.605	0	Artifact
11743.785	0	Artifact
11743.875	0	Obs
11757.405	0	Artifact
11762.55	0	Artifact
11765.925	0	Artifact
11768.085	0	Artifact
11771.115	0	Artifact
11771.76	0	Obs
11776.575	0	Artifact
11778.135	0	Obs
11782.425	0	Artifact
11783.16	0	Obs
11800.68	0	Artifact
11810.97	0	Artifact
11814.435	0	Artifact
11819.715	0	Artifact
11823.135	0	Artifact
11828.91	0	Artifact
11831.88	0	Artifact
11837.37	0	Artifact
11841.015	0	Artifact
11852.4	0	Artifact
11857.08	0	Artifact
11871.72	0	Obs
11872.665	0	Arousal
11893.575	0	Arousal
11923.395	0	Artifact
11926.005	0	Obs
11931.9	0	Artifact
11939.955	0	Artifact
11950.14	0	Artifact
11954.295	0	Artifact
11955.06	0	Obs
11964.69	0	Artifact
11967.39	0	Artifact
11976.345	0	Artifact
11978.16	0	Obs
11992.2	0	Artifact
11997.66	0	Artifact
11998.395	0	Obs
12002.655	0	Artifact
12010.17	0	Arousal
12057.12	0	Artifact
12060.15	0	Artifact
12062.925	0	Obs
12063.39	0	Artifact
12083.04	0	Obs
12085.23	0	Artifact
12093.72	0	Artifact
12105.48	0	Artifact
12108.255	0	Artifact
12109.35	0	Obs
12136.92	0	Artifact
12141.18	0	Obs
12152.595	0	Arousal
12184.77	0	Artifact
12189.48	0	Artifact
12193.155	0	Artifact
12195.735	0	Artifact
12200.94	0	Obs
12214.605	0	Artifact
12217.965	0	Obs
12223.305	0	Artifact
12237.72	0	Obs
12253.02	0	Artifact
12254.28	0	Obs
12264.135	0	Artifact
12269.16	0	Artifact
12277.275	0	Artifact
12279.15	0	Artifact
12288.225	0	Obs
12302.745	0	Artifact
12304.35	0	Obs
12305.175	0	Artifact
12316.155	0	Artifact
12321.885	0	Artifact
12325.68	0	Artifact
12327.69	0	Obs
12335.715	0	Artifact
12343.71	0	Obs
12345.465	0	Artifact
12357.06	0	Artifact
12361.95	0	Obs
12368.13	0	Artifact
12377.175	0	Obs
12377.46	0	Artifact
12391.125	0	Obs
12398.115	0	Artifact
12401.85	0	Artifact
12405.66	0	Obs
12406.965	0	Artifact
12415.605	0	Artifact
12422.925	0	Obs
12425.25	0	Artifact
12444.84	0	Arousal
12484.83	0	Obs
12486.81	0	Artifact
12503.805	0	Obs
12514.23	0	Artifact
12526.815	0	Artifact
12528.345	0	Obs
12538.935	0	Artifact
12543.12	0	Artifact
12546.75	0	Obs
12562.695	0	Obs
12563.22	0	Artifact
12577.44	0	Artifact
12583.725	0	Artifact
12589.77	0	Artifact
12593.325	0	Artifact
12596.61	0	Artifact
12602.34	0	Arousal
12638.415	0	Artifact
12641.13	0	Artifact
12643.035	0	Artifact
12645.165	0	Artifact
12650.115	0	Artifact
12653.625	0	Artifact
12659.91	0	Artifact
12669.78	0	Artifact
12673.215	0	Artifact
12683.775	0	Artifact
12688.08	0	Artifact
12692.355	0	Artifact
12699.42	0	Artifact
12703.935	0	Artifact
12706.515	0	Artifact
12714.435	0	Arousal
12733.29	0	Obs
12734.82	0	Artifact
12755.4	0	Artifact
12760.08	0	Artifact
12763.59	0	Artifact
12769.125	0	Obs
12769.98	0	Artifact
12777.06	0	Artifact
12783.84	0	Artifact
12788.595	0	Artifact
12792.435	0	Artifact
12794.67	0	Obs
12805.665	0	Artifact
12807.6	0	Artifact
12813.69	0	Artifact
12838.725	0	Obs
12839.235	0	Artifact
12854.55	0	Artifact
12862.845	0	Artifact
12866.61	0	Artifact
12878.31	0	Artifact
12881.265	0	Artifact
12891.67	0	Arousal
12916.875	0	Arousal
12959.295	0	Obs
12971.43	0	Arousal
12999.06	0	Arousal
13022.895	0	Arousal
13040.25	0	Arousal
13094.535	0	Artifact
13103.115	0	Artifact
13107.45	0	Artifact
13110.75	0	Obs
13120.695	0	Arousal
13150.485	0	Arousal
13293.0	0	Artifact
13294.05	0	Obs
13301.685	0	Artifact
13311.0	0	Obs
13313.94	0	Artifact
13337.475	0	Artifact
13340.88	0	Artifact
13345.785	0	Artifact
13347.27	0	Obs
13355.85	0	Artifact
13360.2	0	Artifact
13360.965	0	Obs
13391.97	0	Artifact
13395.975	0	Artifact
13401.285	0	Artifact
13404.87	0	Artifact
13408.455	0	Artifact
13413.21	0	Artifact
13416.405	0	Artifact
13422.27	0	Arousal
13452.45	0	Artifact
13458.33	0	Artifact
13468.14	0	Arousal
13499.1	0	Artifact
13506.945	0	Artifact
13510.335	0	Artifact
13513.92	0	Artifact
13521.84	0	Artifact
13525.785	0	Artifact
13529.235	0	Artifact
13531.935	0	Obs
13540.995	0	Artifact
13560.285	0	Artifact
13566.435	0	Obs
13567.335	0	Artifact
13582.125	0	Obs
13582.56	0	Artifact
13605.03	0	Artifact
13612.47	0	Artifact
13615.83	0	Artifact
13619.01	0	Artifact
13624.98	0	Artifact
13625.985	0	Obs
13631.715	0	Artifact
13643.235	0	Arousal
13672.08	0	Artifact
13678.5	0	Artifact
13682.805	0	Artifact
13684.77	0	Artifact
13689.135	0	Artifact
13691.94	0	Artifact
13693.275	0	Obs
13702.2	0	Obs
13702.935	0	Artifact
13712.115	0	Artifact
13727.385	0	Artifact
13731.195	0	Artifact
13735.11	0	Artifact
13739.64	0	Artifact
13742.55	0	Artifact
13746.375	0	Artifact
13756.095	0	Artifact
13764.345	0	Artifact
13766.655	0	Artifact
13772.475	0	Artifact
13777.425	0	Artifact
13781.67	0	Artifact
13785.075	0	Artifact
13788.015	0	Artifact
13791.765	0	Artifact
13810.935	0	Obs
13838.835	0	Artifact
13846.74	0	Artifact
13852.665	0	Artifact
13858.08	0	Artifact
13859.535	0	Obs
13884.57	0	Arousal
13892.325	0	Artifact
13903.68	0	Obs
13911.12	0	Obs
13911.495	0	Artifact
13925.31	0	Artifact
13929.27	0	Artifact
13936.155	0	Artifact
13939.5	0	Artifact
13943.04	0	Artifact
13946.595	0	Artifact
13949.535	0	Artifact
13953.48	0	Artifact
13958.415	0	Artifact
13961.565	0	Artifact
13965.3	0	Artifact
13975.965	0	Artifact
13982.295	0	Artifact
13988.55	0	Obs
13989.225	0	Artifact
13996.065	0	Artifact
14002.02	0	Artifact
14004.42	0	Artifact
14007.69	0	Artifact
14010.75	0	Artifact
14014.98	0	Artifact
14028.6	0	Artifact
14032.365	0	Artifact
14042.55	0	Artifact
14045.385	0	Artifact
14045.46	0	Obs
14058.195	0	Artifact
14065.77	0	Artifact
14080.095	0	Obs
14080.455	0	Artifact
14100.135	0	Artifact
14105.055	0	Artifact
14112.12	0	Artifact
14116.455	0	Artifact
14119.755	0	Artifact
14122.83	0	Artifact
14147.805	0	Artifact
