onset	duration	trial_type
6996.655	0	Arousal
7027.69	0	Arousal
7068.895	0	Arousal
7086.895	0	Arousal
7118.77	0	Obs
7122.01	0	Arousal
7142.365	0	Arousal
7223.59	0	Obs
7258.43	0	Artifact
7263.8	0	Artifact
7275.79	0	Obs
7296.035	0	Artifact
7309.99	0	Obs
7322.48	0	Artifact
7328.92	0	Obs
7345.4	0	Artifact
7354.865	0	Artifact
7385.405	0	Artifact
7405.685	0	Artifact
7423.265	0	Artifact
7465.415	0	Artifact
7476.995	0	Artifact
7521.635	0	Artifact
7524.955	0	Obs
7547.75	0	Artifact
7562.845	0	Obs
7565.99	0	Artifact
7580.195	0	Artifact
7594.295	0	Artifact
7596.445	0	Obs
7630.69	0	Obs
7641.485	0	Artifact
7654.63	0	Obs
7661.615	0	Artifact
7699.67	0	Artifact
7719.905	0	Artifact
7746.58	0	Obs
7760.32	0	Obs
7776.83	0	Artifact
7825.895	0	Artifact
7843.36	0	Obs
7848.875	0	Artifact
7864.615	0	Obs
7879.925	0	Artifact
7902.02	0	Artifact
7932.395	0	Artifact
8000.09	0	Artifact
8048.69	0	Artifact
8089.715	0	Artifact
8120.885	0	Artifact
8242.475	0	Artifact
8295.655	0	Artifact
8343.16	0	Arousal
8360.56	0	Obs
8373.985	0	Arousal
8401.405	0	Arousal
8411.53	0	Obs
8425.735	0	Artifact
8446.48	0	Arousal
8462.725	0	Arousal
8508.235	0	Obs
8511.1	0	Artifact
8543.41	0	Artifact
8574.85	0	Arousal
8619.145	0	Obs
8662.765	0	Artifact
8678.885	0	Artifact
8714.53	0	Obs
8721.11	0	Artifact
8752.865	0	Artifact
8777.905	0	Obs
8815.195	0	Obs
8841.835	0	Artifact
8861.545	0	Artifact
8877.265	0	Obs
8897.155	0	Artifact
8928.82	0	Artifact
8960.215	0	Artifact
8989.525	0	Obs
9002.23	0	Artifact
9040.345	0	Artifact
9052.18	0	Obs
9061.99	0	Artifact
9122.35	0	Artifact
9148.915	0	Obs
9164.2	0	Artifact
9188.815	0	Artifact
9275.635	0	Artifact
9347.26	0	Artifact
9405.64	0	Arousal
9426.625	0	Arousal
9451.9	0	Arousal
9513.355	0	Obs
9538.525	0	Artifact
9560.365	0	Obs
9576.445	0	Obs
9583.57	0	Arousal
9607.66	0	Artifact
9613.06	0	Obs
9648.565	0	Artifact
9655.885	0	Obs
9666.13	0	Artifact
9707.395	0	Obs
9742.81	0	Obs
9754.615	0	Obs
9756.175	0	Artifact
9804.535	0	Obs
9835.045	0	Arousal
9875.515	0	Arousal
9894.1	0	Arousal
9966.34	0	Arousal
10107.52	0	Arousal
10373.395	0	Arousal
11022.685	0	Arousal
11082.865	0	Arousal
11102.785	0	Arousal
11136.46	0	Obs
11170.78	0	Artifact
11180.665	0	Obs
11181.25	0	Artifact
11201.14	0	Artifact
11243.62	0	Arousal
11255.455	0	Arousal
11347.405	0	Arousal
11385.625	0	Arousal
11423.35	0	Artifact
11472.235	0	Arousal
11509.57	0	Artifact
11531.29	0	Arousal
11575.39	0	Artifact
11585.5	0	Artifact
11595.625	0	Obs
11596.285	0	Artifact
11619.73	0	Artifact
11623.81	0	Obs
11629.72	0	Arousal
11642.98	0	Arousal
11711.95	0	Artifact
11749.105	0	Artifact
11753.29	0	Artifact
11755.93	0	Obs
11788.795	0	Artifact
11810.98	0	Artifact
11828.695	0	Artifact
11864.32	0	Artifact
11923.18	0	Arousal
11945.875	0	Obs
11960.62	0	Artifact
11979.64	0	Artifact
12005.635	0	Arousal
12048.13	0	Artifact
12085.45	0	Obs
12085.675	0	Artifact
12144.085	0	Obs
12197.5	0	Artifact
12236.62	0	Artifact
12264.715	0	Artifact
12273.115	0	Obs
12296.5	0	Arousal
12338.68	0	Arousal
12363.07	0	Arousal
12406.465	0	Arousal
12433.36	0	Obs
12442.78	0	Artifact
12479.665	0	Obs
12499.9	0	Artifact
12519.7	0	Artifact
12528.115	0	Obs
12547.015	0	Artifact
12576.73	0	Obs
12577.375	0	Artifact
12596.83	0	Artifact
12608.875	0	Obs
12657.925	0	Obs
12658.525	0	Artifact
12679.735	0	Artifact
12696.49	0	Artifact
12719.215	0	Obs
12745.945	0	Artifact
12752.635	0	Artifact
12788.875	0	Obs
12807.94	0	Artifact
12821.8	0	Obs
12826.69	0	Artifact
12829.855	0	Obs
12865.885	0	Artifact
12882.31	0	Artifact
12907.765	0	Artifact
12927.055	0	Artifact
12945.07	0	Artifact
12953.85	0	Artifact
12992.55	0	Artifact
13019.83	0	Artifact
13028.2	0	Obs
13033.31	0	Artifact
13084.49	0	Artifact
13084.945	0	Obs
13107.08	0	Artifact
13149.38	0	Artifact
13156.795	0	Obs
13179.925	0	Obs
13183.42	0	Arousal
13240.865	0	Artifact
13269.275	0	Artifact
13277.26	0	Obs
13277.81	0	Artifact
13314.37	0	Obs
13346.405	0	Artifact
13349.785	0	Obs
13369.955	0	Artifact
13386.23	0	Artifact
13404.055	0	Obs
13437.25	0	Obs
13457.24	0	Artifact
13484.575	0	Obs
13505.05	0	Obs
13507.535	0	Artifact
13548.29	0	Artifact
13565.455	0	Obs
13566.68	0	Artifact
13584.025	0	Obs
13597.655	0	Artifact
13612.315	0	Obs
13853.89	0	Obs
13883.665	0	Obs
14082.175	0	Obs
14097.775	0	Obs
14101.885	0	Arousal
14137.12	0	Arousal
14157.37	0	Arousal
14162.23	0	Arousal
14192.755	0	Arousal
14202.095	0	Artifact
14206.57	0	Obs
14219.24	0	Artifact
14226.985	0	Obs
14255.435	0	Artifact
14274.16	0	Obs
14282.99	0	Artifact
14304.22	0	Obs
14324.18	0	Artifact
14334.05	0	Artifact
14341.375	0	Obs
14379.02	0	Artifact
14385.04	0	Obs
14406.905	0	Artifact
14454.235	0	Obs
14458.495	0	Arousal
14468.32	0	Arousal
14494.705	0	Obs
14512.73	0	Artifact
14518.915	0	Obs
14523.305	0	Artifact
14553.665	0	Artifact
14561.44	0	Obs
14577.935	0	Artifact
14593.955	0	Artifact
14599.18	0	Obs
14622.43	0	Obs
14651.51	0	Artifact
14657.765	0	Artifact
14688.805	0	Obs
14694.26	0	Artifact
14708.755	0	Arousal
14729.995	0	Obs
14767.225	0	Obs
14783.44	0	Obs
14784.26	0	Artifact
14808.035	0	Artifact
14823.62	0	Artifact
14867.195	0	Artifact
14868.865	0	Obs
14891.83	0	Obs
14903.855	0	Artifact
