onset	duration	trial_type
4224.55	0	Artifact
4233.61	0	Artifact
4241.14	0	Obs
4246.69	0	Arousal
4259.66	0	Obs
4265.245	0	Artifact
4267.18	0	Obs
4270.03	0	Artifact
4277.56	0	Artifact
4280.215	0	Artifact
4292.53	0	Artifact
4294.85	0	Obs
4301.32	0	Artifact
4301.92	0	Obs
4306.69	0	Obs
4307.2	0	Artifact
4310.99	0	Obs
4311.67	0	Artifact
4318.145	0	Obs
4319.02	0	Artifact
4329.025	0	Artifact
4330.735	0	Obs
4337.77	0	Obs
4338.55	0	Artifact
4354.765	0	Obs
4364.05	0	Obs
4372.465	0	Artifact
4396.645	0	Obs
4397.155	0	Artifact
4413.22	0	Obs
4413.67	0	Artifact
4417.685	0	Obs
4417.93	0	Artifact
4431.445	0	Artifact
4439.59	0	Artifact
4446.455	0	Obs
4446.955	0	Artifact
4455.7	0	Obs
4459.12	0	Obs
4459.54	0	Artifact
4490.2	0	Artifact
4495.39	0	Artifact
4502.425	0	Artifact
4507.195	0	Artifact
4508.575	0	Obs
4511.575	0	Arousal
4540.07	0	Obs
4551.01	0	Obs
4551.49	0	Artifact
4555.525	0	Artifact
4562.77	0	Artifact
4564.465	0	Obs
4565.98	0	Artifact
4579.975	0	Artifact
4584.175	0	Artifact
4593.625	0	Artifact
4598.665	0	Artifact
4602.235	0	Artifact
4605.115	0	Artifact
4606.33	0	Obs
4608.385	0	Artifact
4610.38	0	Obs
4631.215	0	Artifact
4634.11	0	Obs
4634.71	0	Artifact
4644.475	0	Artifact
4650.655	0	Artifact
4653.415	0	Artifact
4659.115	0	Artifact
4663.81	0	Artifact
4667.515	0	Obs
4670.78	0	Obs
4671.355	0	Artifact
4687.075	0	Artifact
4701.175	0	Artifact
4724.56	0	Artifact
4729.075	0	Artifact
4734.235	0	Artifact
4742.125	0	Artifact
4753.81	0	Artifact
4756.75	0	Artifact
4760.245	0	Artifact
4764.565	0	Artifact
4773.25	0	Artifact
4783.9	0	Artifact
4792.795	0	Artifact
4801.99	0	Artifact
4809.715	0	Artifact
4821.055	0	Artifact
4825.535	0	Obs
4826.245	0	Artifact
4833.665	0	Obs
4834.96	0	Obs
4835.965	0	Artifact
4846.63	0	Artifact
4850.185	0	Artifact
4869.64	0	Obs
4879.0	0	Artifact
4881.295	0	Artifact
4885.405	0	Artifact
4892.86	0	Artifact
4904.935	0	Obs
4905.34	0	Artifact
4932.16	0	Artifact
4934.71	0	Obs
4958.11	0	Artifact
4966.585	0	Obs
4968.82	0	Artifact
4975.96	0	Artifact
4978.735	0	Artifact
4982.485	0	Artifact
4986.85	0	Artifact
4987.735	0	Obs
4995.4	0	Artifact
5002.87	0	Artifact
5007.28	0	Artifact
5012.905	0	Artifact
5016.52	0	Artifact
5019.745	0	Obs
5020.405	0	Artifact
5028.415	0	Artifact
5037.505	0	Artifact
5046.805	0	Artifact
5055.415	0	Artifact
5062.675	0	Artifact
5066.74	0	Artifact
5073.055	0	Artifact
5076.82	0	Artifact
5083.18	0	Obs
5090.92	0	Artifact
5108.575	0	Artifact
5110.84	0	Obs
5111.425	0	Artifact
5113.87	0	Artifact
5134.855	0	Obs
5137.195	0	Artifact
5147.14	0	Artifact
5157.67	0	Artifact
5181.52	0	Artifact
5246.5	0	Artifact
5272.69	0	Artifact
5391.955	0	Artifact
5573.575	0	Artifact
5781.31	0	Artifact
5787.52	0	Arousal
5854.615	0	Arousal
5885.47	0	Arousal
5914.315	0	Artifact
5921.59	0	Artifact
5926.555	0	Obs
5929.45	0	Artifact
5936.35	0	Artifact
5946.265	0	Artifact
5951.995	0	Artifact
5969.11	0	Artifact
5971.945	0	Arousal
6009.46	0	Artifact
6015.94	0	Artifact
6020.635	0	Obs
6031.87	0	Arousal
6058.405	0	Artifact
6061.855	0	Artifact
6070.18	0	Artifact
6074.545	0	Obs
6078.87	0	Arousal
6101.425	0	Arousal
6107.425	0	Obs
6122.335	0	Arousal
6135.79	0	Arousal
6140.605	0	Artifact
6148.42	0	Artifact
6158.185	0	Artifact
6159.73	0	Obs
6171.985	0	Artifact
6185.875	0	Artifact
6188.33	0	Obs
6201.01	0	Artifact
6203.66	0	Obs
6205.435	0	Artifact
6213.1	0	Artifact
6216.745	0	Arousal
6244.93	0	Artifact
6331.855	0	Arousal
6373.325	0	Obs
6374.015	0	Arousal
6393.985	0	Obs
6394.48	0	Artifact
6404.29	0	Artifact
6406.855	0	Artifact
6412.03	0	Artifact
6416.245	0	Artifact
6423.265	0	Artifact
6429.19	0	Artifact
6434.02	0	Artifact
6437.215	0	Obs
6440.65	0	Arousal
6452.26	0	Artifact
6455.035	0	Obs
6479.095	0	Artifact
6481.81	0	Obs
6486.22	0	Artifact
6504.805	0	Artifact
6508.135	0	Artifact
6521.095	0	Obs
6527.845	0	Artifact
6534.37	0	Artifact
6543.79	0	Obs
6557.185	0	Obs
6563.035	0	Artifact
6568.255	0	Artifact
6574.63	0	Artifact
6576.865	0	Obs
6578.68	0	Artifact
6583.3	0	Artifact
6586.825	0	Artifact
6594.67	0	Artifact
6603.325	0	Artifact
6622.165	0	Artifact
6630.13	0	Artifact
6638.635	0	Artifact
6642.655	0	Obs
6660.7	0	Artifact
6663.4	0	Obs
6673.93	0	Artifact
6681.205	0	Artifact
6687.685	0	Artifact
6701.035	0	Artifact
6708.415	0	Artifact
6713.485	0	Artifact
6727.03	0	Artifact
6729.01	0	Obs
6740.275	0	Artifact
6742.885	0	Artifact
6747.655	0	Artifact
6752.755	0	Obs
6758.725	0	Artifact
6760.135	0	Obs
6766.135	0	Obs
6774.265	0	Artifact
6785.215	0	Artifact
6787.345	0	Obs
6794.98	0	Artifact
6808.0	0	Artifact
6814.78	0	Artifact
6817.0	0	Obs
6826.225	0	Artifact
6829.615	0	Obs
6844.645	0	Artifact
6849.34	0	Obs
6851.73	0	Obs
6883.885	0	Artifact
6914.02	0	Obs
6918.31	0	Artifact
6924.61	0	Artifact
6937.195	0	Artifact
6948.16	0	Artifact
6951.175	0	Artifact
6974.71	0	Artifact
6976.75	0	Obs
6978.4	0	Artifact
6981.115	0	Artifact
6993.82	0	Artifact
6999.715	0	Artifact
7004.35	0	Artifact
7009.57	0	Artifact
7016.005	0	Artifact
7028.17	0	Artifact
7035.715	0	Artifact
7038.955	0	Artifact
7046.075	0	Obs
7047.145	0	Artifact
7055.185	0	Obs
7056.19	0	Artifact
7064.155	0	Artifact
7067.77	0	Artifact
7072.375	0	Artifact
7076.5	0	Artifact
7091.095	0	Artifact
7092.175	0	Obs
7093.06	0	Artifact
7097.935	0	Obs
7110.76	0	Artifact
7112.815	0	Artifact
7120.87	0	Artifact
7127.995	0	Artifact
7143.91	0	Obs
7144.645	0	Artifact
7149.115	0	Artifact
7153.045	0	Obs
7162.99	0	Artifact
7168.555	0	Artifact
7175.05	0	Artifact
7178.74	0	Obs
7179.115	0	Artifact
7184.365	0	Artifact
7186.615	0	Obs
7190.875	0	Artifact
7203.175	0	Artifact
7212.79	0	Obs
7216.33	0	Artifact
7221.325	0	Artifact
7228.24	0	Artifact
7240.495	0	Artifact
7243.615	0	Artifact
7249.93	0	Artifact
7251.085	0	Obs
7251.985	0	Artifact
7267.765	0	Artifact
7275.46	0	Artifact
7280.92	0	Artifact
7288.3	0	Artifact
7296.37	0	Artifact
7300.9	0	Artifact
7316.725	0	Artifact
7330.765	0	Artifact
7340.09	0	Arousal
7352.075	0	Arousal
7359.35	0	Arousal
7388.285	0	Arousal
7401.435	0	Arousal
7412.09	0	Arousal
7424.285	0	Arousal
7436.575	0	Artifact
7442.44	0	Artifact
7454.77	0	Obs
7460.89	0	Artifact
7468.93	0	Artifact
7472.89	0	Artifact
7477.15	0	Obs
7479.655	0	Artifact
7485.97	0	Artifact
7493.125	0	Artifact
7506.595	0	Obs
7507.09	0	Artifact
7516.78	0	Obs
7520.86	0	Artifact
7535.545	0	Artifact
7545.55	0	Artifact
7547.08	0	Obs
7560.34	0	Artifact
7562.635	0	Obs
7574.36	0	Arousal
7580.875	0	Artifact
7602.67	0	Artifact
7607.71	0	Obs
7612.24	0	Artifact
7625.17	0	Obs
7634.77	0	Artifact
